CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 9967.839844 1719152902.8918
MEM 9999.402344 1719152902.9923
MEM 10031.089844 1719152903.0928
MEM 10062.839844 1719152903.1933
MEM 10093.527344 1719152903.2938
MEM 10125.839844 1719152903.3943
MEM 10157.527344 1719152903.4948
MEM 10189.839844 1719152903.5949
MEM 10222.652344 1719152903.6952
MEM 10252.152344 1719152903.7957
MEM 10285.851562 1719152903.8962
MEM 10316.839844 1719152903.9973
MEM 10347.464844 1719152904.0978
MEM 10377.777344 1719152904.1982
MEM 10408.527344 1719152904.2987
MEM 10440.589844 1719152904.3992
MEM 10471.652344 1719152904.4997
MEM 10502.652344 1719152904.6003
MEM 10535.214844 1719152904.7008
MEM 10566.902344 1719152904.8013
MEM 10599.402344 1719152904.9019
MEM 10630.777344 1719152905.0024
MEM 10661.843750 1719152905.1027
MEM 10693.867188 1719152905.2032
MEM 10726.277344 1719152905.3037
MEM 10757.277344 1719152905.4042
MEM 10788.277344 1719152905.5047
MEM 10819.402344 1719152905.6052
MEM 10851.214844 1719152905.7057
MEM 10883.089844 1719152905.8062
MEM 10916.277344 1719152905.9067
MEM 10947.589844 1719152906.0073
MEM 10979.027344 1719152906.1078
MEM 11010.652344 1719152906.2083
MEM 11041.652344 1719152906.3088
MEM 11073.464844 1719152906.4089
MEM 11104.089844 1719152906.5091
MEM 11134.652344 1719152906.6096
MEM 11166.277344 1719152906.7101
MEM 11197.339844 1719152906.8103
MEM 11227.339844 1719152906.9105
MEM 11257.214844 1719152907.0107
MEM 11287.527344 1719152907.1110
MEM 11318.777344 1719152907.2115
MEM 11350.027344 1719152907.3120
MEM 11381.152344 1719152907.4126
MEM 11411.214844 1719152907.5131
MEM 11442.027344 1719152907.6133
MEM 11474.527344 1719152907.7139
MEM 11504.964844 1719152907.8144
MEM 11537.527344 1719152907.9150
MEM 11570.277344 1719152908.0155
MEM 11602.339844 1719152908.1160
MEM 11633.898438 1719152908.2165
MEM 11665.964844 1719152908.3170
MEM 11697.589844 1719152908.4175
MEM 11729.890625 1719152908.5180
MEM 11761.152344 1719152908.6185
MEM 11791.839844 1719152908.7190
MEM 11823.589844 1719152908.8196
MEM 11855.027344 1719152908.9201
MEM 11886.652344 1719152909.0207
MEM 11917.214844 1719152909.1212
MEM 11947.527344 1719152909.2217
