CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 10568.449219 1719157840.7422
MEM 10584.761719 1719157840.8423
MEM 10600.199219 1719157840.9427
MEM 10617.074219 1719157841.0432
MEM 10633.011719 1719157841.1437
MEM 10649.636719 1719157841.2439
MEM 10666.886719 1719157841.3444
MEM 10683.574219 1719157841.4448
MEM 10700.699219 1719157841.5451
MEM 10717.324219 1719157841.6454
MEM 10734.199219 1719157841.7458
MEM 10750.636719 1719157841.8464
MEM 10767.949219 1719157841.9467
MEM 10785.136719 1719157842.0469
MEM 10802.261719 1719157842.1472
MEM 10818.324219 1719157842.2476
MEM 10835.574219 1719157842.3478
MEM 10852.636719 1719157842.4481
MEM 10870.386719 1719157842.5485
MEM 10887.324219 1719157842.6490
MEM 10904.074219 1719157842.7495
MEM 10920.574219 1719157842.8496
MEM 10937.324219 1719157842.9498
MEM 10954.324219 1719157843.0502
MEM 10971.824219 1719157843.1507
MEM 10988.386719 1719157843.2511
MEM 11005.949219 1719157843.3516
MEM 11022.886719 1719157843.4518
MEM 11038.574219 1719157843.5902
MEM 11055.761719 1719157843.6906
MEM 11072.824219 1719157843.7909
MEM 11090.449219 1719157843.8914
MEM 11107.136719 1719157843.9918
MEM 11123.699219 1719157844.0921
MEM 11140.761719 1719157844.1926
MEM 11158.324219 1719157844.2930
MEM 11175.949219 1719157844.3932
MEM 11192.949219 1719157844.4942
MEM 11209.886719 1719157844.5948
MEM 11226.636719 1719157844.6951
MEM 11243.074219 1719157844.7956
MEM 11260.761719 1719157844.8961
MEM 11278.136719 1719157844.9964
MEM 11295.261719 1719157845.0968
MEM 11312.699219 1719157845.1974
MEM 11330.199219 1719157845.2978
MEM 11347.949219 1719157845.3983
MEM 11365.261719 1719157845.4987
MEM 11381.949219 1719157845.5992
MEM 11399.136719 1719157845.6993
MEM 11416.824219 1719157845.7994
MEM 11434.261719 1719157845.9002
MEM 11451.511719 1719157846.0006
MEM 11467.699219 1719157846.1008
MEM 11485.011719 1719157846.2012
MEM 11502.699219 1719157846.3018
MEM 11520.074219 1719157846.4021
MEM 11537.574219 1719157846.5023
MEM 11554.886719 1719157846.6026
MEM 11572.074219 1719157846.7030
MEM 11589.449219 1719157846.8032
MEM 11606.511719 1719157846.9038
MEM 11623.511719 1719157847.0043
MEM 11640.074219 1719157847.1045
MEM 11656.636719 1719157847.2051
MEM 11672.386719 1719157847.3055
MEM 11688.886719 1719157847.4059
MEM 11705.074219 1719157847.5064
MEM 11720.636719 1719157847.6070
MEM 11736.699219 1719157847.7073
MEM 11753.886719 1719157847.8076
MEM 11771.136719 1719157847.9082
MEM 11787.136719 1719157848.0086
MEM 11803.339844 1719157848.1092
MEM 11820.199219 1719157848.2098
MEM 11837.449219 1719157848.3101
MEM 11854.574219 1719157848.4103
MEM 11870.949219 1719157848.5106
MEM 11886.824219 1719157848.6113
MEM 11902.886719 1719157848.7114
MEM 11919.074219 1719157848.8120
MEM 11936.386719 1719157848.9121
MEM 11952.949219 1719157849.0127
MEM 11970.199219 1719157849.1129
MEM 11988.199219 1719157849.2133
MEM 12005.511719 1719157849.3135
MEM 12022.761719 1719157849.4138
MEM 12039.886719 1719157849.5143
MEM 12057.011719 1719157849.6146
MEM 12074.136719 1719157849.7148
MEM 12091.136719 1719157849.8152
MEM 12108.136719 1719157849.9157
MEM 12125.324219 1719157850.0162
MEM 12142.011719 1719157850.1165
MEM 12159.324219 1719157850.2169
MEM 12176.011719 1719157850.3173
MEM 12192.574219 1719157850.4177
MEM 12209.761719 1719157850.5181
MEM 12227.324219 1719157850.6185
MEM 12245.074219 1719157850.7190
MEM 12262.199219 1719157850.8194
MEM 12278.886719 1719157850.9198
MEM 12296.949219 1719157851.0240
MEM 12313.636719 1719157851.1253
MEM 12329.699219 1719157851.2257
MEM 12346.136719 1719157851.3262
MEM 12362.949219 1719157851.4264
MEM 12379.699219 1719157851.5268
MEM 12396.011719 1719157851.6270
MEM 12412.761719 1719157851.7277
MEM 12429.886719 1719157851.8280
MEM 12446.261719 1719157851.9285
MEM 12462.386719 1719157852.0291
MEM 12476.761719 1719157852.1292
MEM 12491.949219 1719157852.2297
MEM 12507.449219 1719157852.3299
MEM 12522.636719 1719157852.4301
MEM 12540.074219 1719157852.5306
MEM 12556.949219 1719157852.6307
MEM 12573.824219 1719157852.7312
MEM 12590.636719 1719157852.8313
MEM 12607.335938 1719157852.9315
MEM 12624.449219 1719157853.0317
MEM 12640.699219 1719157853.1318
MEM 12657.636719 1719157853.2320
MEM 12675.824219 1719157853.3322
MEM 12693.449219 1719157853.4323
MEM 12710.886719 1719157853.5326
MEM 12728.386719 1719157853.6331
MEM 12745.449219 1719157853.7332
MEM 12762.761719 1719157853.8335
MEM 12780.261719 1719157853.9338
MEM 12797.074219 1719157854.0341
MEM 12813.574219 1719157854.1345
MEM 12830.699219 1719157854.2346
MEM 12848.449219 1719157854.3349
MEM 12865.574219 1719157854.4352
MEM 12882.386719 1719157854.5354
MEM 12899.199219 1719157854.6358
MEM 12917.074219 1719157854.7364
MEM 12933.824219 1719157854.8366
MEM 13561.218750 1719157854.9370
MEM 14236.523438 1719157855.0374
MEM 14926.023438 1719157855.1376
MEM 15583.835938 1719157855.2381
MEM 16051.265625 1719157855.3383
MEM 16585.230469 1719157855.4384
MEM 13880.832031 1719157855.5388
MEM 12942.589844 1719157855.6391
MEM 12956.839844 1719157855.7397
MEM 12973.214844 1719157855.8402
MEM 12989.464844 1719157855.9408
MEM 13005.152344 1719157856.0411
MEM 13021.441406 1719157856.1415
MEM 13038.441406 1719157856.2417
MEM 13055.941406 1719157856.3418
MEM 13072.878906 1719157856.4423
MEM 13089.941406 1719157856.5426
MEM 13107.628906 1719157856.6429
MEM 13125.253906 1719157856.7432
MEM 13142.691406 1719157856.8437
MEM 13159.753906 1719157856.9442
MEM 13177.816406 1719157857.0447
MEM 13195.566406 1719157857.1454
MEM 13212.628906 1719157857.2462
MEM 13230.128906 1719157857.3463
MEM 13247.628906 1719157857.4466
MEM 13264.316406 1719157857.5469
MEM 13281.941406 1719157857.6475
MEM 13298.816406 1719157857.7480
MEM 13315.878906 1719157857.8483
MEM 13333.128906 1719157857.9487
MEM 13350.253906 1719157858.0492
MEM 13368.003906 1719157858.1496
MEM 13384.566406 1719157858.2500
MEM 13400.441406 1719157858.3503
MEM 13417.066406 1719157858.4509
MEM 13433.441406 1719157858.5511
MEM 13450.753906 1719157858.6512
MEM 13468.378906 1719157858.7517
MEM 13484.941406 1719157858.8519
MEM 13501.191406 1719157858.9523
MEM 13517.878906 1719157859.0526
MEM 13534.628906 1719157859.1531
MEM 13551.566406 1719157859.2535
MEM 13568.066406 1719157859.3537
MEM 13585.128906 1719157859.4539
MEM 13602.253906 1719157859.5543
MEM 13619.691406 1719157859.6546
MEM 13635.628906 1719157859.7550
MEM 13652.066406 1719157859.8552
MEM 13668.101562 1719157859.9554
MEM 13678.691406 1719157860.0560
MEM 13695.753906 1719157860.1565
MEM 13712.878906 1719157860.2570
MEM 13729.753906 1719157860.3577
MEM 13747.878906 1719157860.4580
MEM 13765.253906 1719157860.5586
MEM 13782.941406 1719157860.6587
MEM 13800.316406 1719157860.7590
MEM 13818.003906 1719157860.8596
MEM 13835.816406 1719157860.9598
MEM 13853.753906 1719157861.0602
MEM 13871.253906 1719157861.1603
MEM 13888.253906 1719157861.2605
MEM 13905.878906 1719157861.3607
MEM 13923.128906 1719157861.4611
MEM 13940.628906 1719157861.5613
MEM 13957.128906 1719157861.6616
MEM 13974.105469 1719157861.7617
MEM 13991.503906 1719157861.8622
MEM 14009.066406 1719157861.9626
MEM 14025.753906 1719157862.0632
MEM 14042.253906 1719157862.1637
MEM 14058.566406 1719157862.2642
MEM 14075.066406 1719157862.3645
MEM 14091.066406 1719157862.4648
MEM 14107.003906 1719157862.5652
MEM 14124.003906 1719157862.6656
MEM 14141.566406 1719157862.7657
MEM 14158.097656 1719157862.8662
MEM 14175.378906 1719157862.9664
MEM 14192.691406 1719157863.0668
MEM 14210.066406 1719157863.1673
MEM 14227.816406 1719157863.2678
MEM 14245.316406 1719157863.3679
MEM 14262.816406 1719157863.4685
MEM 14280.191406 1719157863.5689
MEM 14298.003906 1719157863.6700
MEM 14315.503906 1719157863.7706
MEM 14332.503906 1719157863.8711
MEM 14349.441406 1719157863.9713
MEM 14367.003906 1719157864.0719
MEM 14384.941406 1719157864.1720
MEM 14402.441406 1719157864.2726
MEM 14420.003906 1719157864.3728
MEM 14437.253906 1719157864.4732
MEM 14453.253906 1719157864.5734
MEM 14470.378906 1719157864.6738
MEM 14488.441406 1719157864.7742
MEM 14506.191406 1719157864.8746
MEM 14523.316406 1719157864.9751
MEM 14540.503906 1719157865.0753
MEM 14557.378906 1719157865.1758
MEM 14573.566406 1719157865.2763
MEM 14590.082031 1719157865.3768
MEM 14605.941406 1719157865.4773
MEM 14622.503906 1719157865.5776
MEM 14639.878906 1719157865.6777
MEM 14657.691406 1719157865.7782
MEM 14675.066406 1719157865.8788
MEM 14693.441406 1719157865.9840
MEM 14710.253906 1719157866.0844
MEM 14727.691406 1719157866.1848
MEM 14745.003906 1719157866.2852
MEM 14763.003906 1719157866.3856
MEM 14780.941406 1719157866.4858
MEM 14798.253906 1719157866.5861
MEM 14815.628906 1719157866.6866
MEM 14833.066406 1719157866.7868
MEM 14850.253906 1719157866.8873
MEM 14867.628906 1719157866.9877
MEM 14884.941406 1719157867.0882
MEM 14901.128906 1719157867.1885
MEM 14918.253906 1719157867.2887
MEM 14935.628906 1719157867.3892
MEM 14953.128906 1719157867.4897
MEM 14966.191406 1719157867.5901
MEM 14983.441406 1719157867.6903
MEM 15001.066406 1719157867.7907
MEM 15019.191406 1719157867.8920
MEM 15037.066406 1719157867.9926
MEM 15054.566406 1719157868.0929
MEM 15072.003906 1719157868.1932
MEM 15088.816406 1719157868.2937
MEM 15105.878906 1719157868.3939
MEM 15122.441406 1719157868.4941
MEM 15138.316406 1719157868.5946
MEM 15155.378906 1719157868.6951
MEM 15172.441406 1719157868.7955
MEM 15190.003906 1719157868.8960
MEM 15207.191406 1719157868.9964
MEM 15224.878906 1719157869.0969
MEM 15242.441406 1719157869.1972
MEM 15260.253906 1719157869.2974
MEM 15277.941406 1719157869.3976
MEM 15295.066406 1719157869.4982
MEM 15312.378906 1719157869.5987
MEM 15329.628906 1719157869.6988
MEM 15347.003906 1719157869.7992
MEM 15364.253906 1719157869.8998
MEM 15381.878906 1719157870.0002
MEM 15399.628906 1719157870.1007
MEM 15416.878906 1719157870.2012
MEM 15433.753906 1719157870.3017
MEM 15450.691406 1719157870.4020
MEM 15468.003906 1719157870.5023
MEM 15484.691406 1719157870.6026
MEM 15502.378906 1719157870.7034
MEM 15520.628906 1719157870.8036
MEM 15538.253906 1719157870.9037
MEM 15555.253906 1719157871.0041
MEM 15573.128906 1719157871.1049
MEM 15590.878906 1719157871.2054
MEM 15607.816406 1719157871.3059
MEM 15625.191406 1719157871.4061
MEM 15642.316406 1719157871.5062
MEM 15659.691406 1719157871.6064
MEM 15676.878906 1719157871.7069
MEM 15694.441406 1719157871.8073
MEM 15711.941406 1719157871.9077
MEM 15729.691406 1719157872.0083
MEM 15746.566406 1719157872.1086
MEM 15763.253906 1719157872.2088
MEM 15780.316406 1719157872.3093
MEM 15796.503906 1719157872.4098
MEM 15812.628906 1719157872.5103
MEM 15829.441406 1719157872.6106
MEM 15846.878906 1719157872.7112
MEM 15864.441406 1719157872.8117
MEM 15881.816406 1719157872.9122
MEM 15898.441406 1719157873.0124
MEM 15915.566406 1719157873.1128
MEM 15933.003906 1719157873.2133
MEM 15950.691406 1719157873.3135
MEM 15968.070312 1719157873.4139
MEM 15985.941406 1719157873.5143
MEM 16003.253906 1719157873.6144
MEM 16020.378906 1719157873.7146
MEM 16038.191406 1719157873.8151
MEM 16055.378906 1719157873.9157
MEM 16073.003906 1719157874.0161
MEM 16090.816406 1719157874.1163
MEM 16108.191406 1719157874.2168
MEM 16125.316406 1719157874.3171
MEM 16143.128906 1719157874.4174
MEM 16160.691406 1719157874.5177
MEM 16178.378906 1719157874.6182
MEM 16195.878906 1719157874.7187
MEM 16213.503906 1719157874.8192
MEM 16230.878906 1719157874.9197
MEM 16248.503906 1719157875.0199
MEM 16265.628906 1719157875.1204
MEM 16283.816406 1719157875.2208
MEM 16301.191406 1719157875.3211
MEM 16318.691406 1719157875.4215
MEM 16336.566406 1719157875.5217
MEM 16353.941406 1719157875.6222
MEM 16371.378906 1719157875.7227
MEM 16388.878906 1719157875.8232
MEM 16405.253906 1719157875.9233
MEM 16422.753906 1719157876.0238
MEM 16439.753906 1719157876.1239
MEM 16456.878906 1719157876.2244
MEM 16473.316406 1719157876.3247
MEM 16486.378906 1719157876.4249
MEM 16503.816406 1719157876.5253
MEM 16521.128906 1719157876.6255
MEM 16538.691406 1719157876.7257
MEM 16556.378906 1719157876.8258
MEM 16573.566406 1719157876.9260
MEM 16590.441406 1719157877.0265
MEM 16607.003906 1719157877.1271
MEM 16623.441406 1719157877.2272
MEM 16639.566406 1719157877.3278
MEM 16656.253906 1719157877.4281
MEM 16672.941406 1719157877.5284
MEM 16689.628906 1719157877.6285
MEM 16707.003906 1719157877.7288
MEM 16723.441406 1719157877.8294
MEM 16740.253906 1719157877.9296
MEM 16916.695312 1719157878.0302
MEM 17327.882812 1719157878.1304
MEM 17731.320312 1719157878.2307
MEM 18139.632812 1719157878.3308
MEM 18522.882812 1719157878.4309
MEM 18943.007812 1719157878.5312
MEM 19331.187500 1719157878.6314
MEM 19730.882812 1719157878.7315
MEM 20123.445312 1719157878.8319
MEM 20519.882812 1719157878.9322
MEM 15354.984375 1719157879.0328
MEM 12937.390625 1719157879.1331
MEM 12955.015625 1719157879.2337
MEM 12972.890625 1719157879.3340
MEM 12990.105469 1719157879.4343
MEM 13007.265625 1719157879.5347
MEM 13024.203125 1719157879.6352
MEM 13038.828125 1719157879.7356
MEM 13053.140625 1719157879.8361
MEM 13068.953125 1719157879.9367
MEM 13086.265625 1719157880.0368
MEM 13104.128906 1719157880.1371
MEM 13121.640625 1719157880.2374
MEM 13138.640625 1719157880.3378
MEM 13155.265625 1719157880.4381
MEM 13171.140625 1719157880.5383
MEM 13187.953125 1719157880.6388
MEM 13204.703125 1719157880.7391
MEM 13221.703125 1719157880.8393
MEM 13238.515625 1719157880.9398
MEM 13255.390625 1719157881.0402
MEM 13272.453125 1719157881.1407
MEM 13288.953125 1719157881.2410
MEM 13303.953125 1719157881.3414
MEM 13318.390625 1719157881.4422
MEM 13334.703125 1719157881.5427
MEM 13351.390625 1719157881.6429
MEM 13368.328125 1719157881.7430
MEM 13385.390625 1719157881.8433
MEM 13402.101562 1719157881.9438
MEM 13418.640625 1719157882.0440
MEM 13434.703125 1719157882.1443
MEM 13451.328125 1719157882.2448
MEM 13468.082031 1719157882.3453
MEM 13485.078125 1719157882.4457
MEM 13501.953125 1719157882.5460
MEM 13518.828125 1719157882.6466
MEM 13536.140625 1719157882.7469
MEM 13553.453125 1719157882.8470
MEM 13571.078125 1719157882.9475
MEM 13587.828125 1719157883.0478
MEM 13604.703125 1719157883.1482
MEM 13621.203125 1719157883.2487
MEM 13637.890625 1719157883.3491
MEM 13655.140625 1719157883.4493
MEM 13671.890625 1719157883.5498
MEM 13688.640625 1719157883.6501
MEM 13705.140625 1719157883.7506
MEM 13722.390625 1719157883.8507
MEM 13739.578125 1719157883.9510
MEM 13756.265625 1719157884.0511
MEM 13773.078125 1719157884.1514
MEM 13790.078125 1719157884.2516
MEM 13807.078125 1719157884.3520
MEM 13823.328125 1719157884.4526
MEM 13839.765625 1719157884.5529
MEM 13856.390625 1719157884.6535
MEM 13873.328125 1719157884.7537
MEM 13889.953125 1719157884.8542
MEM 13906.515625 1719157884.9544
MEM 13923.328125 1719157885.0547
MEM 13940.328125 1719157885.1550
MEM 13957.078125 1719157885.2551
MEM 13974.015625 1719157885.3556
MEM 13990.328125 1719157885.4558
MEM 14006.828125 1719157885.5562
MEM 14023.453125 1719157885.6568
MEM 14040.328125 1719157885.7573
MEM 14056.703125 1719157885.8578
MEM 14073.578125 1719157885.9582
MEM 14090.203125 1719157886.0583
MEM 14106.765625 1719157886.1587
MEM 14121.640625 1719157886.2611
MEM 14137.515625 1719157886.3617
MEM 14154.203125 1719157886.4619
MEM 14171.265625 1719157886.5621
MEM 14187.640625 1719157886.6624
MEM 14204.390625 1719157886.7628
MEM 14221.015625 1719157886.8632
MEM 14237.828125 1719157886.9637
MEM 14254.765625 1719157887.0639
MEM 14271.578125 1719157887.1644
MEM 14288.058594 1719157887.2646
MEM 14304.515625 1719157887.3649
MEM 14320.953125 1719157887.4652
MEM 14337.578125 1719157887.5658
MEM 14354.140625 1719157887.6663
MEM 14370.890625 1719157887.7665
MEM 14387.390625 1719157887.8669
MEM 14404.390625 1719157887.9673
MEM 14421.203125 1719157888.0674
MEM 14438.203125 1719157888.1680
MEM 14454.640625 1719157888.2682
MEM 14471.328125 1719157888.3685
MEM 14488.265625 1719157888.4690
MEM 14505.078125 1719157888.5692
MEM 14521.640625 1719157888.6702
MEM 14538.074219 1719157888.7708
MEM 14555.015625 1719157888.8709
MEM 14571.765625 1719157888.9715
MEM 14588.640625 1719157889.0718
MEM 14605.765625 1719157889.1720
MEM 14622.453125 1719157889.2725
MEM 14639.203125 1719157889.3729
MEM 14656.203125 1719157889.4732
MEM 14673.203125 1719157889.5737
MEM 14689.828125 1719157889.6740
MEM 14706.765625 1719157889.7746
MEM 14723.515625 1719157889.8750
MEM 14740.515625 1719157889.9754
MEM 14757.203125 1719157890.0758
MEM 14774.078125 1719157890.1761
MEM 14790.328125 1719157890.2763
MEM 14807.203125 1719157890.3766
MEM 14824.039062 1719157890.4767
MEM 14841.015625 1719157890.5772
MEM 14858.390625 1719157890.6774
MEM 14875.578125 1719157890.7779
MEM 14892.023438 1719157890.8782
MEM 14908.765625 1719157890.9787
MEM 14925.015625 1719157891.0790
MEM 14941.953125 1719157891.1796
MEM 14958.515625 1719157891.2801
MEM 14974.890625 1719157891.3807
MEM 14991.203125 1719157891.4810
MEM 15007.890625 1719157891.5811
MEM 15024.703125 1719157891.6813
MEM 15041.265625 1719157891.7817
MEM 15058.046875 1719157891.8822
MEM 15074.828125 1719157891.9823
MEM 15091.703125 1719157892.0826
MEM 15108.578125 1719157892.1828
MEM 15125.640625 1719157892.2833
MEM 15142.765625 1719157892.3837
MEM 15160.015625 1719157892.4840
MEM 15176.515625 1719157892.5844
MEM 15193.328125 1719157892.6848
MEM 15210.015625 1719157892.7852
MEM 15227.078125 1719157892.8854
MEM 15243.515625 1719157892.9858
MEM 15260.265625 1719157893.0861
MEM 15277.328125 1719157893.1867
MEM 15294.203125 1719157893.2871
MEM 15310.390625 1719157893.3872
MEM 15327.515625 1719157893.4877
MEM 15343.765625 1719157893.5882
MEM 15360.703125 1719157893.6887
MEM 15377.265625 1719157893.7891
MEM 15394.066406 1719157893.8894
MEM 15410.890625 1719157893.9898
MEM 15428.027344 1719157894.0903
MEM 15444.828125 1719157894.1907
MEM 15461.515625 1719157894.2913
MEM 15478.328125 1719157894.3918
MEM 15494.890625 1719157894.4922
MEM 15511.703125 1719157894.5923
MEM 15528.265625 1719157894.6926
MEM 15545.015625 1719157894.7928
MEM 15561.640625 1719157894.8931
MEM 15578.578125 1719157894.9934
MEM 15595.265625 1719157895.0935
MEM 15612.015625 1719157895.1939
MEM 15628.703125 1719157895.2942
MEM 15645.390625 1719157895.3948
MEM 15662.265625 1719157895.4954
MEM 15679.015625 1719157895.5957
MEM 15696.203125 1719157895.6963
MEM 15713.140625 1719157895.7966
MEM 15730.015625 1719157895.8968
MEM 15746.703125 1719157895.9974
MEM 15757.828125 1719157896.0975
MEM 15772.890625 1719157896.1976
MEM 15788.703125 1719157896.2979
MEM 15803.578125 1719157896.3984
MEM 15818.515625 1719157896.4987
MEM 15833.890625 1719157896.5992
MEM 15850.765625 1719157896.6997
MEM 15867.140625 1719157896.8000
MEM 15883.265625 1719157896.9002
MEM 15899.578125 1719157897.0009
MEM 15916.015625 1719157897.1012
MEM 15932.515625 1719157897.2015
MEM 15949.203125 1719157897.3018
MEM 15966.019531 1719157897.4023
MEM 15982.890625 1719157897.5025
MEM 15999.515625 1719157897.6030
MEM 16016.640625 1719157897.7034
MEM 16033.765625 1719157897.8036
MEM 16050.265625 1719157897.9041
MEM 16067.203125 1719157898.0046
MEM 16084.015625 1719157898.1052
MEM 16101.078125 1719157898.2053
MEM 16117.640625 1719157898.3057
MEM 16134.703125 1719157898.4062
MEM 16151.453125 1719157898.5065
MEM 16168.015625 1719157898.6067
MEM 16184.703125 1719157898.7071
MEM 16201.390625 1719157898.8072
MEM 16218.390625 1719157898.9074
MEM 16235.265625 1719157899.0076
MEM 16251.828125 1719157899.1082
MEM 16268.765625 1719157899.2083
MEM 16285.640625 1719157899.3085
MEM 16302.703125 1719157899.4088
MEM 16319.828125 1719157899.5090
MEM 16336.578125 1719157899.6095
MEM 16354.039062 1719157899.7100
MEM 16371.140625 1719157899.8102
MEM 16388.265625 1719157899.9105
MEM 16405.390625 1719157900.0109
MEM 16422.015625 1719157900.1112
MEM 16439.328125 1719157900.2118
MEM 16455.953125 1719157900.3122
MEM 16472.828125 1719157900.4123
MEM 16489.828125 1719157900.5127
MEM 16506.703125 1719157900.6130
MEM 16523.640625 1719157900.7133
MEM 16540.023438 1719157900.8139
MEM 16556.453125 1719157900.9140
MEM 16572.765625 1719157901.0144
MEM 16589.578125 1719157901.1148
MEM 16606.390625 1719157901.2150
MEM 16623.015625 1719157901.3152
MEM 16639.765625 1719157901.4154
MEM 16656.328125 1719157901.5157
MEM 16672.828125 1719157901.6162
MEM 16689.140625 1719157901.7168
MEM 16706.015625 1719157901.8174
MEM 16722.953125 1719157901.9176
MEM 16739.765625 1719157902.0181
MEM 17016.566406 1719157902.1183
MEM 17678.253906 1719157902.2188
MEM 18332.003906 1719157902.3192
MEM 18842.042969 1719157902.4195
MEM 19357.378906 1719157902.5200
MEM 19843.878906 1719157902.6203
MEM 20310.878906 1719157902.7206
MEM 18563.492188 1719157902.8212
MEM 13194.437500 1719157902.9217
MEM 12945.683594 1719157903.0222
MEM 12962.496094 1719157903.1226
MEM 12979.433594 1719157903.2228
MEM 12996.308594 1719157903.3233
MEM 13012.746094 1719157903.4237
MEM 13029.496094 1719157903.5238
MEM 13046.246094 1719157903.6242
MEM 13062.433594 1719157903.7243
