CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 6886.785156 1719160341.1378
MEM 6916.910156 1719160341.2383
MEM 6946.785156 1719160341.3389
MEM 6977.785156 1719160341.4394
MEM 7008.222656 1719160341.5399
MEM 7037.945312 1719160341.6404
MEM 7068.535156 1719160341.7409
MEM 7098.597656 1719160341.8414
MEM 7129.035156 1719160341.9419
MEM 7160.597656 1719160342.0424
MEM 7191.410156 1719160342.1429
MEM 7221.847656 1719160342.2434
MEM 7252.660156 1719160342.3439
MEM 7283.160156 1719160342.4444
MEM 7313.660156 1719160342.5449
MEM 7344.785156 1719160342.6454
MEM 7377.535156 1719160342.7460
MEM 7409.222656 1719160342.8465
MEM 7442.222656 1719160342.9470
MEM 7474.472656 1719160343.0475
MEM 7505.847656 1719160343.1480
MEM 7538.347656 1719160343.2485
MEM 7570.972656 1719160343.3490
MEM 7603.722656 1719160343.4492
MEM 7638.035156 1719160343.5497
MEM 7670.410156 1719160343.6502
MEM 7703.535156 1719160343.7503
MEM 7736.347656 1719160343.8505
MEM 7767.285156 1719160343.9510
MEM 7799.785156 1719160344.0515
MEM 7832.597656 1719160344.1520
MEM 7865.160156 1719160344.2525
MEM 7897.722656 1719160344.3530
MEM 7931.222656 1719160344.4535
MEM 7965.472656 1719160344.5541
MEM 7998.910156 1719160344.6546
MEM 8031.285156 1719160344.7551
MEM 8062.410156 1719160344.8556
MEM 8093.660156 1719160344.9561
MEM 8124.285156 1719160345.0566
MEM 8155.785156 1719160345.1571
MEM 8188.035156 1719160345.2576
MEM 8220.160156 1719160345.3581
MEM 8253.097656 1719160345.4586
MEM 8286.222656 1719160345.5591
MEM 8320.660156 1719160345.6596
MEM 8354.347656 1719160345.7601
MEM 8386.535156 1719160345.8606
MEM 8418.035156 1719160345.9612
MEM 8449.285156 1719160346.0617
MEM 8480.160156 1719160346.1622
MEM 8510.722656 1719160346.2624
MEM 8544.347656 1719160346.3625
MEM 8577.285156 1719160346.4630
MEM 8607.945312 1719160346.5635
MEM 8637.910156 1719160346.6637
MEM 8669.472656 1719160346.7639
MEM 8701.472656 1719160346.8641
MEM 8731.535156 1719160346.9644
MEM 8762.472656 1719160347.0646
MEM 8793.160156 1719160347.1651
MEM 8823.410156 1719160347.2656
MEM 8854.785156 1719160347.3661
MEM 8886.222656 1719160347.4665
MEM 8917.347656 1719160347.5670
MEM 8948.972656 1719160347.6675
MEM 8979.847656 1719160347.7680
MEM 9011.097656 1719160347.8685
MEM 9042.660156 1719160347.9690
MEM 9075.160156 1719160348.0695
MEM 9107.347656 1719160348.1696
MEM 9254.523438 1719160348.2702
MEM 9958.210938 1719160348.3707
MEM 10676.023438 1719160348.4710
MEM 11403.648438 1719160348.5715
MEM 12094.273438 1719160348.6720
MEM 12801.460938 1719160348.7725
MEM 9528.097656 1719160348.8728
MEM 9155.316406 1719160348.9733
MEM 9187.128906 1719160349.0736
MEM 9216.441406 1719160349.1741
MEM 9246.003906 1719160349.2746
MEM 9277.003906 1719160349.3751
MEM 9308.066406 1719160349.4752
MEM 9338.253906 1719160349.5755
MEM 9367.753906 1719160349.6758
MEM 9398.566406 1719160349.7763
MEM 9429.003906 1719160349.8768
MEM 9459.878906 1719160349.9773
MEM 9490.316406 1719160350.0779
MEM 9520.378906 1719160350.1784
MEM 9552.816406 1719160350.2789
MEM 9583.191406 1719160350.3794
MEM 9613.503906 1719160350.4799
MEM 9643.003906 1719160350.5804
MEM 9673.378906 1719160350.6809
MEM 9704.566406 1719160350.7814
MEM 9736.066406 1719160350.8819
MEM 9769.316406 1719160350.9824
MEM 9801.441406 1719160351.0830
MEM 9832.753906 1719160351.1835
MEM 9864.253906 1719160351.2841
MEM 9895.441406 1719160351.3846
MEM 9924.191406 1719160351.4851
MEM 9954.503906 1719160351.5856
MEM 9985.066406 1719160351.6861
MEM 10015.441406 1719160351.7866
MEM 10046.253906 1719160351.8872
MEM 10077.878906 1719160351.9877
MEM 10109.503906 1719160352.0882
MEM 10140.316406 1719160352.1887
MEM 10172.128906 1719160352.2892
MEM 10202.878906 1719160352.3897
MEM 10233.816406 1719160352.4902
MEM 10264.878906 1719160352.5904
MEM 10295.191406 1719160352.6910
MEM 10325.253906 1719160352.7915
MEM 10355.878906 1719160352.8920
MEM 10387.628906 1719160352.9925
MEM 10418.667969 1719160353.0930
MEM 10450.753906 1719160353.1935
MEM 10481.691406 1719160353.2940
MEM 10513.316406 1719160353.3945
MEM 10544.753906 1719160353.4950
MEM 10575.878906 1719160353.5955
MEM 10606.941406 1719160353.6960
MEM 10637.503906 1719160353.7965
MEM 10669.441406 1719160353.8971
MEM 10701.441406 1719160353.9976
MEM 10732.753906 1719160354.0981
MEM 10764.378906 1719160354.1986
MEM 10796.628906 1719160354.2991
