CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 7304.230469 1718824635.2488
MEM 7330.355469 1718824635.3490
MEM 7355.105469 1718824635.4495
MEM 7380.792969 1718824635.5498
MEM 7406.167969 1718824635.6500
MEM 7432.042969 1718824635.7504
MEM 7458.042969 1718824635.8507
MEM 7484.542969 1718824635.9513
MEM 7510.542969 1718824636.0517
MEM 7536.855469 1718824636.1522
MEM 7562.980469 1718824636.2526
MEM 7589.480469 1718824636.3531
MEM 7615.417969 1718824636.4532
MEM 7641.605469 1718824636.5536
MEM 7666.605469 1718824636.6539
MEM 7693.167969 1718824636.7542
MEM 7718.542969 1718824636.8545
MEM 7744.050781 1718824636.9551
MEM 7770.980469 1718824637.0554
MEM 7796.542969 1718824637.1559
MEM 7821.980469 1718824637.2563
MEM 7848.292969 1718824637.3564
MEM 7874.542969 1718824637.4570
MEM 7900.230469 1718824637.5573
MEM 7925.855469 1718824637.6578
MEM 7951.917969 1718824637.7584
MEM 7978.355469 1718824637.8589
MEM 7998.792969 1718824637.9593
MEM 8022.855469 1718824638.0599
MEM 8048.980469 1718824638.1604
MEM 8075.292969 1718824638.2606
MEM 8101.167969 1718824638.3610
MEM 8127.542969 1718824638.4634
MEM 8154.667969 1718824638.5636
MEM 8182.042969 1718824638.6638
MEM 8209.042969 1718824638.7644
MEM 8235.480469 1718824638.8649
MEM 8261.167969 1718824638.9653
MEM 8287.042969 1718824639.0658
MEM 8312.417969 1718824639.1661
MEM 8338.917969 1718824639.2664
MEM 8366.542969 1718824639.3668
MEM 8391.917969 1718824639.4672
MEM 8418.480469 1718824639.5675
MEM 8444.792969 1718824639.6680
MEM 8470.730469 1718824639.7683
MEM 8496.855469 1718824639.8688
MEM 8522.167969 1718824639.9690
MEM 8548.042969 1718824640.0692
MEM 8574.230469 1718824640.1694
MEM 8600.730469 1718824640.2698
MEM 8627.542969 1718824640.3701
MEM 8654.105469 1718824640.4707
MEM 8681.230469 1718824640.5710
MEM 8707.292969 1718824640.6712
MEM 8732.542969 1718824640.7718
MEM 8758.480469 1718824640.8721
MEM 8784.093750 1718824640.9722
MEM 8810.980469 1718824641.0726
MEM 8837.667969 1718824641.1728
MEM 9240.523438 1718824641.2730
MEM 9958.085938 1718824641.3733
MEM 10657.148438 1718824641.4738
MEM 11359.148438 1718824641.5742
MEM 12051.960938 1718824641.6746
MEM 12185.109375 1718824641.7750
MEM 8849.417969 1718824641.8754
MEM 8872.730469 1718824641.9759
MEM 8899.230469 1718824642.0762
MEM 8925.105469 1718824642.1765
MEM 8951.105469 1718824642.2770
MEM 8975.980469 1718824642.3775
MEM 9000.167969 1718824642.4779
MEM 9024.980469 1718824642.5781
MEM 9050.832031 1718824642.6786
MEM 9078.292969 1718824642.7790
MEM 9105.105469 1718824642.8794
MEM 9131.230469 1718824642.9800
MEM 9157.792969 1718824643.0803
MEM 9184.605469 1718824643.1805
MEM 9210.605469 1718824643.2810
MEM 9237.480469 1718824643.3814
MEM 9263.667969 1718824643.4818
MEM 9290.292969 1718824643.5824
MEM 9316.417969 1718824643.6829
MEM 9342.808594 1718824643.7832
MEM 9368.980469 1718824643.8836
MEM 9394.730469 1718824643.9837
MEM 9420.808594 1718824644.0840
MEM 9447.042969 1718824644.1845
MEM 9472.730469 1718824644.2849
MEM 9498.980469 1718824644.3855
MEM 9525.042969 1718824644.4857
MEM 9551.855469 1718824644.5863
MEM 9577.605469 1718824644.6865
MEM 9602.792969 1718824644.7871
