CMDLINE c:\Users\CHL_Z790\anaconda3\python.exe .\pair_dist.py
MEM 484.214844 1718824051.3459
MEM 477.898438 1718824051.4464
MEM 458.519531 1718824051.5469
MEM 479.136719 1718824051.6474
MEM 497.320312 1718824051.7479
MEM 516.707031 1718824051.8484
MEM 490.285156 1718824051.9489
MEM 537.613281 1718824052.0494
MEM 523.734375 1718824052.1499
MEM 502.449219 1718824052.2504
MEM 522.968750 1718824052.3509
MEM 536.136719 1718824052.4514
MEM 516.714844 1718824052.5539
MEM 534.425781 1718824052.6549
MEM 555.523438 1718824052.7555
MEM 572.968750 1718824052.8560
MEM 555.519531 1718824052.9565
MEM 555.519531 1718824053.0570
MEM 585.175781 1718824053.1575
MEM 691.992188 1718824053.2580
MEM 708.007812 1718824053.3585
MEM 712.472656 1718824053.4590
MEM 700.578125 1718824053.5595
MEM 727.015625 1718824053.6600
MEM 924.406250 1718824053.7605
MEM 1662.238281 1718824053.8610
MEM 2585.863281 1718824053.9616
MEM 3495.363281 1718824054.0621
MEM 4398.925781 1718824054.1626
MEM 5259.675781 1718824054.2631
MEM 5034.332031 1718824054.3636
MEM 5034.390625 1718824054.4641
MEM 5058.554688 1718824054.5646
MEM 5087.929688 1718824054.6651
MEM 5117.554688 1718824054.7656
MEM 5144.679688 1718824054.8661
MEM 5171.804688 1718824054.9666
MEM 5198.242188 1718824055.0671
MEM 5225.617188 1718824055.1676
MEM 5252.804688 1718824055.2681
MEM 5280.054688 1718824055.3686
MEM 5305.867188 1718824055.4691
MEM 5331.992188 1718824055.5696
MEM 5358.156250 1718824055.6701
MEM 5385.492188 1718824055.7706
MEM 5414.742188 1718824055.8708
MEM 5441.992188 1718824055.9713
MEM 5466.867188 1718824056.0718
MEM 5491.367188 1718824056.1723
MEM 5517.867188 1718824056.2729
MEM 5545.492188 1718824056.3734
MEM 5573.117188 1718824056.4739
MEM 5600.429688 1718824056.5744
MEM 5625.304688 1718824056.6749
MEM 5651.554688 1718824056.7754
MEM 5678.242188 1718824056.8759
MEM 5706.054688 1718824056.9764
MEM 5733.679688 1718824057.0769
MEM 5761.867188 1718824057.1774
MEM 5789.367188 1718824057.2779
MEM 5816.242188 1718824057.3784
MEM 5842.617188 1718824057.4789
MEM 5868.929688 1718824057.5795
MEM 5895.492188 1718824057.6800
MEM 5921.992188 1718824057.7805
MEM 5948.554688 1718824057.8810
MEM 5974.992188 1718824057.9815
MEM 6003.367188 1718824058.0820
MEM 6030.679688 1718824058.1825
MEM 6055.367188 1718824058.2830
MEM 6081.367188 1718824058.3835
MEM 6110.617188 1718824058.4840
MEM 6138.117188 1718824058.5845
MEM 6165.304688 1718824058.6850
MEM 6191.867188 1718824058.7855
MEM 6218.367188 1718824058.8860
MEM 6246.117188 1718824058.9866
MEM 6274.492188 1718824059.0871
MEM 6302.492188 1718824059.1876
MEM 6328.679688 1718824059.2881
MEM 6357.304688 1718824059.3886
MEM 6385.429688 1718824059.4891
MEM 6411.304688 1718824059.5896
MEM 6438.867188 1718824059.6901
MEM 6464.742188 1718824059.7906
MEM 6491.304688 1718824059.8912
MEM 6518.867188 1718824059.9917
MEM 6545.804688 1718824060.0922
MEM 6575.242188 1718824060.1937
MEM 6603.242188 1718824060.2972
MEM 6632.242188 1718824060.3977
MEM 6659.554688 1718824060.4982
MEM 6687.054688 1718824060.5987
MEM 6712.492188 1718824060.6992
MEM 6738.929688 1718824060.7997
MEM 6768.160156 1718824060.9002
MEM 6794.867188 1718824061.0007
MEM 6820.742188 1718824061.1012
MEM 6847.679688 1718824061.2017
MEM 6874.679688 1718824061.3023
MEM 6902.117188 1718824061.4028
MEM 6930.304688 1718824061.5033
MEM 6959.117188 1718824061.6038
MEM 6986.992188 1718824061.7043
MEM 7014.492188 1718824061.8048
MEM 7042.160156 1718824061.9053
MEM 7070.054688 1718824062.0058
MEM 7096.992188 1718824062.1063
MEM 7124.429688 1718824062.2068
MEM 7150.617188 1718824062.3073
MEM 7178.242188 1718824062.4078
MEM 7205.242188 1718824062.5081
MEM 7230.554688 1718824062.6082
MEM 7258.152344 1718824062.7092
MEM 7285.679688 1718824062.8098
MEM 7313.242188 1718824062.9103
MEM 7340.617188 1718824063.0108
